1	1680022
2	115603
3	42675
4	22637
5	14113
6	9664
7	7318
8	5502
9	4447
10	3756
11	3098
12	2495
13	2199
14	2047
15	1656
16	1513
17	1371
18	1178
19	1064
20	977
21	876
22	858
23	727
24	701
25	627
26	583
27	544
28	531
29	496
30	458
31	425
32	408
33	357
34	392
35	327
36	312
37	325
38	290
39	285
40	254
41	235
42	243
43	211
44	197
45	228
46	209
47	188
48	197
49	178
50	185
51	144
52	141
53	159
54	149
55	117
56	122
57	142
58	105
59	116
60	106
61	131
62	102
63	115
64	93
65	96
66	100
67	92
68	100
69	87
70	99
71	80
72	88
73	60
74	79
75	73
76	97
77	79
78	71
79	76
80	60
81	63
82	53
83	57
84	71
85	58
86	68
87	59
88	53
89	43
90	53
91	44
92	53
93	51
94	46
95	48
96	44
97	47
98	37
99	54
100	43
101	45
102	49
103	51
104	35
105	42
106	56
107	27
108	45
109	32
110	44
111	36
112	40
113	37
114	34
115	29
116	25
117	39
118	20
119	32
120	26
121	35
122	27
123	24
124	28
125	33
126	31
127	23
128	22
129	29
130	18
131	33
132	23
133	26
134	30
135	19
136	24
137	21
138	20
139	28
140	24
141	20
142	19
143	24
144	27
145	19
146	20
147	19
148	22
149	17
150	25
151	26
152	27
153	16
154	16
155	29
156	17
157	14
158	24
159	13
160	13
161	15
162	22
163	17
164	23
165	14
166	19
167	13
168	19
169	16
170	18
171	25
172	14
173	17
174	13
175	7
176	8
177	15
178	11
179	17
180	18
181	24
182	11
183	11
184	16
185	12
186	9
187	10
188	10
189	12
190	11
191	13
192	8
193	14
194	14
195	16
196	11
197	12
198	13
199	10
200	14
201	10
202	11
203	13
204	8
205	12
206	16
207	14
208	23
209	15
210	15
211	5
212	11
213	11
214	13
215	7
216	9
217	18
218	13
219	10
220	9
221	11
222	7
223	7
224	8
225	9
226	3
227	15
228	9
229	7
230	13
231	7
232	6
233	11
234	8
235	6
236	14
237	8
238	6
239	4
240	5
241	4
242	7
243	10
244	6
245	7
246	6
247	6
248	8
249	9
250	1
251	7
252	4
253	7
254	9
255	8
256	1
257	6
258	4
259	7
260	6
261	10
262	2
263	5
264	8
265	5
266	3
267	7
268	7
269	6
270	6
271	7
272	12
273	3
274	7
275	5
276	3
277	5
278	2
279	5
280	7
281	5
282	6
283	9
284	7
285	6
286	8
287	5
288	6
289	5
290	7
291	5
292	4
293	2
294	4
295	3
296	8
297	7
298	5
299	4
300	6
301	1
302	4
303	8
304	1
305	4
306	2
307	3
308	4
309	7
310	4
311	2
312	2
313	7
314	1
315	6
316	3
317	2
318	7
319	3
320	3
321	4
322	2
324	7
325	2
326	3
327	2
328	2
329	6
330	4
331	5
332	4
334	5
335	3
336	3
337	1
338	1
339	3
340	5
341	2
342	1
343	5
344	6
345	1
346	5
347	2
348	6
349	6
350	4
351	2
352	6
353	3
354	3
355	4
356	1
357	4
358	4
359	3
360	6
361	4
362	2
363	1
364	4
365	1
366	4
367	4
368	2
369	3
370	2
371	4
372	4
374	5
375	2
376	6
377	4
378	4
379	1
380	2
381	3
382	2
383	4
384	2
385	4
386	2
387	3
388	2
389	3
390	4
392	3
393	4
394	3
395	2
396	7
397	4
398	4
400	4
401	2
402	1
403	5
404	5
405	3
406	4
407	1
408	4
409	2
410	2
411	2
412	1
413	2
414	2
415	3
416	5
417	3
418	5
419	1
420	2
421	2
422	3
423	6
424	4
425	1
427	4
428	1
429	2
430	2
431	6
432	3
433	2
434	3
435	6
436	1
437	3
439	2
440	2
441	4
442	3
443	4
444	5
445	2
447	4
448	4
449	3
450	5
451	2
452	3
453	1
454	3
455	3
456	2
459	5
461	3
463	3
464	3
465	3
466	2
467	4
468	3
470	2
471	1
472	2
473	2
475	1
476	1
478	4
479	2
480	1
482	3
484	3
485	4
486	1
487	1
489	3
490	1
493	1
494	2
495	2
498	4
499	2
500	1
501	3
502	3
504	1
507	4
508	1
510	5
511	1
512	5
513	2
515	1
516	1
517	1
518	2
520	1
521	1
523	3
524	2
525	2
526	2
527	4
528	1
530	3
531	1
532	2
533	3
534	1
535	2
536	2
537	1
538	2
539	2
540	1
541	1
542	1
543	3
544	1
545	2
546	1
547	5
548	4
550	2
551	1
554	1
556	1
558	2
559	1
560	2
561	1
562	2
563	2
566	3
567	1
568	1
569	3
571	1
572	1
573	2
574	1
575	2
578	3
579	2
580	1
581	1
582	1
583	1
584	1
585	1
587	1
588	2
589	1
593	1
594	1
595	2
596	2
597	3
598	1
599	3
600	1
601	1
602	1
603	2
604	1
605	1
606	2
607	1
609	3
610	3
611	1
613	3
616	1
618	1
619	2
622	2
623	1
624	3
630	1
631	1
632	1
633	2
635	2
636	2
639	2
640	3
641	1
644	1
646	2
647	2
648	1
649	2
650	1
651	2
652	1
653	2
654	2
656	1
657	1
658	1
659	1
660	4
661	1
662	1
664	2
666	1
667	2
668	1
674	1
676	1
678	1
682	2
684	1
685	2
687	1
688	2
689	1
691	1
692	2
693	2
694	1
695	1
696	2
697	1
699	1
700	2
701	1
702	1
703	1
705	2
708	1
710	1
711	1
713	1
714	1
715	1
717	1
718	1
720	3
721	1
723	1
724	1
725	1
726	1
