1	17125643
2	527168
3	115616
4	44984
5	22731
6	13163
7	8369
8	5576
9	3759
10	2802
11	2073
12	1660
13	1290
14	1053
15	846
16	770
17	632
18	521
19	433
20	394
21	304
22	295
23	218
24	207
25	164
26	171
27	143
28	128
29	113
30	106
31	88
32	91
33	74
34	75
35	69
36	83
37	54
38	48
39	37
40	49
41	41
42	51
43	35
44	31
45	32
46	33
47	21
48	25
49	28
50	20
51	18
52	14
53	17
54	17
55	13
56	15
57	17
58	14
59	14
60	10
61	9
62	9
63	15
64	11
65	8
66	10
67	11
68	12
69	11
70	9
71	3
72	8
73	8
74	5
75	5
76	6
77	7
78	5
79	9
80	2
81	8
82	5
83	4
84	5
86	2
87	8
88	5
89	3
90	7
91	2
92	4
93	4
94	3
95	3
96	4
97	3
98	1
100	4
101	3
102	1
103	7
104	3
105	1
106	2
108	2
109	4
110	3
111	3
112	2
113	2
114	3
116	1
117	1
118	2
120	1
121	1
122	3
123	2
124	4
125	1
126	4
127	1
128	1
129	1
130	2
132	3
134	1
135	2
138	3
142	1
143	3
145	1
146	2
147	5
148	1
149	1
152	2
153	2
154	1
155	2
158	2
161	1
162	1
163	1
164	1
165	1
168	1
169	1
179	2
180	1
181	2
184	1
192	1
193	2
195	1
196	1
203	1
204	1
205	2
210	1
214	1
223	1
227	1
228	2
231	1
232	1
236	2
243	2
256	1
257	1
258	2
266	1
268	1
272	2
277	1
285	1
293	1
296	1
300	1
304	1
307	1
308	1
315	1
337	1
395	1
401	1
425	1
484	1
580	1
592	1
596	1
640	1
687	1
699	1
799	1
970	1
1335	1
2083	1
