1	195975
2	7689
3	2248
4	1064
5	586
6	369
7	291
8	212
9	177
10	132
11	94
12	70
13	73
14	53
15	50
16	52
17	41
18	32
19	34
20	27
21	32
22	25
23	20
24	11
25	17
26	12
27	12
28	9
29	14
30	14
31	9
32	9
33	6
34	11
35	14
36	8
37	10
38	6
39	7
40	5
41	10
42	4
43	5
44	7
45	1
46	4
47	6
48	3
49	6
50	4
51	1
52	2
53	2
54	4
55	6
56	2
57	2
58	3
59	2
60	1
61	8
62	6
63	5
64	2
65	3
66	3
67	1
68	2
69	2
70	2
71	1
72	2
73	1
75	3
76	1
77	2
79	2
80	2
81	1
82	2
83	2
85	2
86	4
87	1
89	1
92	2
93	1
95	2
96	3
97	1
99	1
100	3
101	1
102	1
103	1
109	1
112	1
113	2
122	1
131	1
132	1
133	1
134	1
138	1
139	1
140	1
141	1
142	1
145	2
146	1
157	1
160	1
168	1
174	1
178	1
196	1
197	1
207	1
237	1
267	1
274	1
292	1
300	1
308	1
309	1
396	1
558	1
576	1
779	1
2560	1
